INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105652,East * E03 * 02 * C3 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,11 Units,0,"3,100","3,100","2,400",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105653,East * E03 * 02 * C2 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,12 Units,0,"3,400","3,400","2,700",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105654,East * E03 * 02 * C1 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,13 Units,0,"3,700","3,700","3,000",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105655,East * E03 * 02 * D4 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,14 Units,0,"4,000","4,000","3,300",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105656,East * E03 * 02 * D3 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,15 Units,0,"4,300","4,300","3,600",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105657,East * E03 * 02 * D2 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,16 Units,0,"4,600","4,600","3,900",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105658,East * E03 * 02 * D1 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,17 Units,0,"4,900","4,900","4,200",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105659,East * E03 * 03 * B4 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,18 Units,0,"5,200","5,200","4,500",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105715,East * E03 * 07 * D2 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,19 Units,0,"5,500","5,500","4,800",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105716,East * E03 * 08 * C4 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,20 Units,0,"5,800","5,800","5,100",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105717,East * E03 * 08 * C2 ,Carton,0,300,300,300,0,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,21 Units,0,"6,100","6,100","5,400",500,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105727,East * E03 * 10 * D4 ,Carton,0,300,300,0,300,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,22 Units,0,"6,400","6,400","5,400",800,Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105904,East * E04 * 38 * D1 ,Carton,0,300,300,0,300,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,23 Units,0,"6,700","6,700","5,400","1,100",Page -1 of 1,* Denotes Unavailable Units
INVENTORY DETAIL REPORTBilling Code :  CUS529Selected ProductsZero Balances SuppressedSort By Owner NameThen By Product DescriptionUnits By Unit ID,Date  :   08/23/2024,"Time :    9:31AM(UTC-08:00) Pacific Time US & Canada",ProductVersion,ExpirationDate,Unit ID,Unit Locations,ContainerType,Number ofContainers,LoosePieces,On Hand,Marked,Available,Job 1: ,Owner :  CUS529 - Resideo,Unique ID :  36118,Product ID : ,WV8840C1406/P,"Description: NG, 1.5” BRACKET, 4.0” W.C., TEMPERATURE ",,,105905,East * E04 * 39 * C1 ,Carton,0,300,300,0,300,*,268 Units,10,"77,000","80,000","5,400","74,000",**OWNER TOTALS: ,24 Units,0,"7,000","7,000","5,400","1,400",Page -1 of 1,* Denotes Unavailable Units
